primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr,Bonferroni.Padj
9030617O03RIK,4.0884540305667195e-18,-0.80806085494951,-0.659605787816026,-0.956515922082993,5.856888017247869e-17,7.414820229835802e-14
CDKN1A,4.18996881169859e-18,-1.1684632809637199,-0.924123134749342,-1.4128034271781,5.992844981779621e-17,7.598927436896562e-14
LPAR1,4.60075697156442e-18,0.6241928926714371,0.7111822650088521,0.537203520334021,6.54939783644366e-17,8.343932843629231e-14
MAGED1,4.63029372642589e-18,0.7200925382384008,0.8735325569572671,0.566652519519535,6.5862750605851e-17,8.397500702245994e-14
CCDC6,4.70082326208794e-18,0.6261499612807679,0.766902912500161,0.4853970100613739,6.68135820385791e-17,8.525413068122688e-14
NIPAL1,4.73526506823029e-18,-1.0966780850280402,-0.889337826255512,-1.3040183438005601,6.725040507237621e-17,8.587876727742453e-14
ISCA2,4.81727100124031e-18,0.672535572098838,0.8161896927971409,0.528881451400534,6.83615233791034e-17,8.736602687849425e-14
ARRB2,5.05113836066047e-18,0.796584332007287,0.965950057634462,0.627218606380111,7.156831664760809e-17,9.160744530893828e-14
UCK1,5.1882467386278696e-18,0.763050263846694,0.9314815657457008,0.594618961947688,7.345358536436769e-17,9.409404285175504e-14
MAT2A,5.29217733208123e-18,-0.7102035744100991,-0.561540658165776,-0.8588664906544209,7.486655857615071e-17,9.597892809462519e-14
EPHB2,5.41639346571558e-18,0.8749007307794889,1.04693411308798,0.702867348470998,7.656407785987359e-17,9.823171189421775e-14
POLD3,5.61617423641217e-18,0.8023307124108221,0.980809153302075,0.6238522715195689,7.926454159655351e-17,1.0185493595157111e-13
S100A6,5.63462649990884e-18,-0.729637402221975,-0.576483458629471,-0.882791345814479,7.94631307949819e-17,1.0218958620234671e-13
NRF1,6.270722499098209e-18,0.7010032674794949,0.852362724835133,0.549643810123858,8.836505302536529e-17,1.1372582324364512e-13
SEMA3D,6.46541989934232e-18,-0.8193398868269691,-0.6307858218045539,-1.00789395184938,9.10379311292487e-17,1.172568552944723e-13
POLR3G,6.48524502747475e-18,-0.724108605699941,-0.576645109387655,-0.871572102012227,9.124624035553309e-17,1.1761640381828206e-13
CLEC2D,6.73762348751705e-18,0.9886471877320409,1.18437533699792,0.7929190384661591,9.46503017580241e-17,1.2219353956960923e-13
DSCR3,7.20939076323288e-18,0.66618782690271,0.8130457973974801,0.5193298564079389,1.0112104476565503e-16,1.3074951088199152e-13
OPTN,7.42095788117824e-18,0.849308971757866,1.03177107293755,0.666846870578179,1.04008108294473e-16,1.3458649213304856e-13
STX5A,7.701977681241849e-18,0.622165501825516,0.7541101720580308,0.490220831593,1.0778014446527899e-16,1.3968306722700216e-13
RAB12,7.91283281149097e-18,-0.7454579934442809,-0.592497451313686,-0.8984185355748759,1.10560197125732e-16,1.4350713586920025e-13
ITPKB,8.1467145849851e-18,0.8616214912972621,1.03945636489271,0.6837866177018149,1.1356557702789399e-16,1.477488157132898e-13
TUBB5,8.957213302018729e-18,0.875589026193741,1.06030567488966,0.6908723774978269,1.24481241720622e-16,1.6244802044541168e-13
RELB,9.17888982878721e-18,0.7546269558713069,0.914825024922422,0.594428886820193,1.2736675281934599e-16,1.6646834593488485e-13
SGCB,9.3319476855646e-18,0.823240458609096,1.00678605215681,0.6396948650613821,1.2929274501558402e-16,1.6924420322539957e-13
ATF1,9.56376748140445e-18,0.64594396389173,0.783529595504013,0.508358332279447,1.32302431001336e-16,1.734484870427511e-13
SMO,9.94853516362961e-18,-0.789629675515952,-0.622589894268294,-0.956669456763611,1.3752030009724597e-16,1.804266337275866e-13
SYNE4,1.0406469086703801e-17,0.808268694316013,0.9224055036352641,0.6941318849967621,1.4341316364472698e-16,1.8873172335646013e-13
SLC2A5,1.0580306673735499e-17,-0.7909204303936909,-0.6074751548721109,-0.974365705915271,1.45698133511668e-16,1.91884441834867e-13
PXK,1.08161562377372e-17,0.7252821150146601,0.8892498071581351,0.561314422871185,1.48832935908651e-16,1.9616180952760185e-13
TEDDM3,1.11424521321572e-17,-1.05836525309521,-0.805321733995044,-1.31140877219538,1.53090539294548e-16,2.0207951186880299e-13
PLCH1,1.1335151546750698e-17,0.6490612767776209,0.742133902484847,0.5559886510703951,1.5562021835872099e-16,2.0557430845187064e-13
STT3A,1.14325896146633e-17,0.608536969107797,0.7386793761184121,0.478394562097181,1.56720669124365e-16,2.0734144525153363e-13
CASP12,1.1693000604800998e-17,0.9145621605417621,1.06612535233304,0.7629989687504871,1.60169379885703e-16,2.1206425896867092e-13
MAPK14,1.1945260350820199e-17,0.642157561999738,0.7788606648732309,0.505454459126245,1.6350131450752898e-16,2.1663924172247512e-13
CHPF,1.2942506395539e-17,0.8193943833233159,1.00605306962733,0.632735697019299,1.76617980428514e-16,2.347252959894953e-13
NCBP3,1.29414006127085e-17,0.7418985495790009,0.9038768422843309,0.579920256873672,1.76617980428514e-16,2.347052415120814e-13
STEAP1,1.3327565386268101e-17,0.8943427500515491,1.09309849320724,0.6955870068958621,1.8173588409425402e-16,2.417087258453583e-13
GDPD2,1.35519532836541e-17,-0.669398771043466,-0.46597000251211407,-0.8728275395748191,1.84656817995756e-16,2.4577822475235076e-13
DUSP18,1.3582327335890402e-17,0.837263521203485,1.0250515328823,0.6494755095246739,1.84931748170953e-16,2.463290885637083e-13
NFE2L1,1.3594518976623102e-17,0.680034719711567,0.8242764406240719,0.535792998799063,1.8495888684173798e-16,2.4655019616003656e-13
CNTLN,1.3651656605150401e-17,1.04073834312252,1.25528433087535,0.826192355369687,1.85543584606085e-16,2.4758644419100765e-13
SIAH2,1.36579557481873e-17,0.7493401395616841,0.914659853771919,0.5840204253514499,1.85543584606085e-16,2.4770068544912486e-13
OSBPL9,1.40705084789673e-17,0.6090969232600589,0.7406660509490991,0.47752779557101793,1.91005046238437e-16,2.55182741774551e-13
ANKRD46,1.4268044386366e-17,0.7262261259433811,0.891662129050995,0.5607901228357671,1.9354170006816298e-16,2.5876525299113377e-13
CAPN1,1.6288710719014902e-17,-0.713902607421145,-0.5618061180532211,-0.8659990967890699,2.2045675940302498e-16,2.9541205760005426e-13
RNF31,1.6564032111508896e-17,0.818720513281583,0.9997728027100551,0.63766822385311,2.24015873508073e-16,3.0040528637432536e-13
ENO1B,1.65917336859879e-17,-0.8697308631631379,-0.69513722405538,-1.0443245022709,2.24223310081279e-16,3.0090768212907655e-13
HMGN3,1.67726598261207e-17,-0.693837863529197,-0.545979854131563,-0.841695872926832,2.26499596877531e-16,3.04188958606525e-13
NMT1,1.69779237645948e-17,0.608050064612208,0.7385312282499591,0.47756890097445703,2.28968990305445e-16,3.079116253946913e-13
RBM18,1.7102488523259197e-17,0.65619775939601,0.8012665973418499,0.511128921450169,2.3043887953776297e-16,3.101707318578288e-13
TSC22D4,1.7173663397599403e-17,0.6497058659741229,0.7879718333587141,0.5114398985895321,2.3122610198876205e-16,3.114615593788628e-13
INHBA,1.72185736088195e-17,1.82821775599207,2.2206502248066697,1.43578528717746,2.31658791520437e-16,3.1227605096955044e-13
ZFP839,1.79246738015641e-17,0.8284258156458871,0.9935231523121971,0.663328478979577,2.40445180521573e-16,3.2508188406516653e-13
OARD1,1.8453101626510897e-17,0.60321568429963,0.7333328664296659,0.473098502169595,2.47350666000297e-16,3.346654510984016e-13
SLC35F5,1.8856767752383997e-17,0.662038994167823,0.8135820335109549,0.51049595482469,2.52574844872404e-16,3.419863399572362e-13
VCL,1.9145860637047102e-17,0.7622449052605981,0.9307573510104059,0.5937324595107889,2.56257807021022e-16,3.4722932851348624e-13
BTBD19,1.91934676360361e-17,-0.889468929075698,-0.719927731579144,-1.05901012657225,2.56705552394653e-16,3.480927290471507e-13
MEN1,1.9599589542813102e-17,0.713539630513818,0.877988429972385,0.549090831055252,2.6194410902613e-16,3.554581559484584e-13
NCL,1.9827452113402698e-17,-0.630183875591794,-0.49566336036878295,-0.7647043908148059,2.6479430893127503e-16,3.5959067152867135e-13
ZFP768,2.02423863770188e-17,0.7266839203466908,0.888553951505266,0.564813889188117,2.7013680598499803e-16,3.67115919333613e-13
NUP54,2.26754139309469e-17,0.6626462228172061,0.8162337705524569,0.509058675081955,3.01496559422033e-16,4.1124130705165294e-13
PLAA,2.2850560628701802e-17,0.644332224006505,0.782342774869885,0.506321673143125,3.0360276011878104e-16,4.1441776756213586e-13
RPA1,2.32428226316382e-17,0.9111770165017891,1.1082226715768602,0.7141313614267141,3.0858845625724e-16,4.215318312473904e-13
TMEM129,2.41036647174235e-17,0.808403511618614,0.986127858677106,0.630679164560123,3.19783513763858e-16,4.3714406331519257e-13
PLA2G4A,2.4260148475690694e-17,0.803538631364666,0.9768623659312891,0.6302148967980439,3.21624307569537e-16,4.3998205275512645e-13
GYG,2.4558109738192106e-17,0.921122958200308,1.1194630742596399,0.7227828421409759,3.2533665318616003e-16,4.45385878211852e-13
LTBP2,2.50613490980426e-17,0.9999111743689159,1.15137059636002,0.848451752377812,3.3176104178255497e-16,4.545126272421006e-13
CAP1,2.700463857691e-17,-0.7479389099196,-0.604511755002094,-0.891366064837106,3.56965105853382e-16,4.897561252308397e-13
DNMT3A,2.72932890638192e-17,0.792207135513649,0.9714441864078359,0.612970084619462,3.60517910022888e-16,4.94991090461425e-13
EMP3,2.73132764465305e-17,-1.3640116748541298,-1.07387212002839,-1.65415122967988,3.60519346167596e-16,4.953535816342771e-13
ARL6,2.9568605422107e-17,0.765618557111475,0.939431123525628,0.5918059906973221,3.90004529407515e-16,5.362562279353325e-13
KLF7,2.9973001132855104e-17,0.842262528165221,1.02481395825867,0.6597110980717761,3.9505112539641e-16,5.435903485454602e-13
GM5786,3.0284758631103306e-17,-0.80498195376864,-0.64017173299728,-0.969792174540001,3.98870285064408e-16,5.492443825336896e-13
RILPL2,3.27902714766981e-17,0.695284730775145,0.853520030911574,0.537049430638715,4.31243193256996e-16,5.946843635013968e-13
E2F4,3.36172861656671e-17,0.6393225774485041,0.7777168995051129,0.500928255391895,4.41799349203289e-16,6.096831019005386e-13
RPH3AL,3.47598693059386e-17,0.8557142513053081,1.01381723979708,0.6976112628135389,4.564844241364969e-16,6.304049897325025e-13
PMM1,3.5935287481423203e-17,-0.7598764854459781,-0.596268372321418,-0.923484598570538,4.71238158903175e-16,6.517223737630912e-13
RNF135,3.697341662488429e-17,0.9158222543483392,1.10933137715313,0.722313131543552,4.841309774938731e-16,6.705498839089015e-13
TMEM50B,3.69985407370152e-17,0.765895642857131,0.9315745195705859,0.600216766143677,4.841309774938731e-16,6.710055348065076e-13
TOMM34,3.7801633489583494e-17,0.7092908345904921,0.868080448073382,0.550501221107602,4.94282930762138e-16,6.855704249670863e-13
ACSL4,3.985899943376901e-17,0.795086410906471,0.9744585307669541,0.6157142910459878,5.20453031314431e-16,7.228828137308347e-13
BCL11A,3.9860457680621106e-17,-0.925334186520967,-0.743942480053193,-1.10672589298874,5.20453031314431e-16,7.229092604957444e-13
TCIRG1,3.9966367265905896e-17,0.835496469940078,1.01612862136276,0.654864318517395,5.214604580823519e-16,7.248300367344694e-13
SS18,4.026450281039191e-17,0.6088870526918689,0.741647193519698,0.47612691186404,5.249726980368571e-16,7.302370229692677e-13
TRAIP,4.0747820703694497e-17,1.16831687314951,1.3873632893533798,0.949270456945637,5.30892583536066e-16,7.390024762822034e-13
OTUD5,4.34000778801847e-17,0.659582950867411,0.8038072645284531,0.51535863720637,5.646368812302929e-16,7.871038124350298e-13
ANKRD54,4.38015562364463e-17,0.7483231571256159,0.9191948508171909,0.577451463434042,5.69451630038846e-16,7.9438502390419e-13
DENND2D,4.53135927792238e-17,0.7488502817719309,0.9243109344068041,0.5733896291370579,5.882657971682201e-16,8.218073186440028e-13
ZCCHC8,4.58862032071441e-17,0.723843610454873,0.8890990393991322,0.558588181510614,5.95273377228015e-16,8.321921813647654e-13
PLEK2,4.6698492434827e-17,0.654306247538085,0.795573674357971,0.513038820718199,6.04945613427159e-16,8.469238587980224e-13
ST5,4.74768663937928e-17,0.7998427674115759,0.9791792990770879,0.620506235746063,6.145898992989481e-16,8.610404489178262e-13
THAP11,4.924593987548591e-17,0.6244963549580611,0.7621531540992759,0.486839555816847,6.37035924095443e-16,8.931243655818125e-13
PCBP3,4.9422022763792606e-17,0.857249774473942,1.03811604883574,0.6763835001121409,6.388580219844211e-16,8.963178048441427e-13
CCL5,5.00028532866069e-17,1.7315148473753899,2.06101866110727,1.4020110336435199,6.45905802853207e-16,9.068517472059028e-13
CSF1,5.12815946963595e-17,0.954436051751685,1.1274560396599198,0.781416063843448,6.61444961349532e-16,9.30043001413176e-13
TXNDC15,5.57360297668444e-17,0.620227794345993,0.758011551847026,0.48244403684496,7.174085421231299e-16,1.01082863585149e-12
PGPEP1,5.650531798018198e-17,0.8284285156975959,1.0156134760625901,0.6412435553326049,7.26279551303033e-16,1.0247804468885804e-12
ORM1,5.65658581209426e-17,-0.905904276537687,-0.714123612593193,-1.09768494048218,7.265427782446281e-16,1.025878402881415e-12
TRIM7,5.66259476204567e-17,-0.92112228997602,-0.737703224387045,-1.1045413555649901,7.267998485807509e-16,1.0269681860446028e-12
PELI2,5.727766480252672e-17,-0.8605668887903031,-0.692711190323018,-1.02842258725759,7.346447870287289e-16,1.0387877288586246e-12
FLT1,5.7408048161348e-17,1.12934084642045,1.32052366645226,0.93815802638864,7.35796721875765e-16,1.0411523614542072e-12
PQLC3,5.771060223093659e-17,-0.8935089892040101,-0.713859649905764,-1.07315832850226,7.39152176596234e-16,1.046639482060266e-12
STAU1,5.828694786009351e-17,0.652960150037754,0.7969132452859259,0.509007054789581,7.46007118130314e-16,1.0570920863906558e-12
NELFB,5.906825436590531e-17,0.6370416347955831,0.776349527290744,0.497733742300421,7.554738090127351e-16,1.0712618611800587e-12
C1GALT1,6.176738606567901e-17,0.8002502744213101,0.982856025121499,0.6176445237211221,7.877730757293639e-16,1.1202133136871545e-12
TPRG,6.47552389924821e-17,-0.7511786961831629,-0.595177772137764,-0.9071796202285609,8.25299377630116e-16,1.1744010143676554e-12
LPAR3,6.51488770475325e-17,0.71324452066184,0.8156496725657159,0.610839368757964,8.297331700379571e-16,1.1815400341340493e-12
HDAC1,6.679995342360799e-17,0.6427130829944859,0.782967523477154,0.502458642511819,8.501641791512669e-16,1.2114839552905546e-12
VNN1,6.850952735072601e-17,0.703471746817134,0.8165031613366891,0.590440332297579,8.706999215366268e-16,1.242488788032767e-12
CCDC82,7.165156922247509e-17,0.868254650576428,1.05755664726003,0.678952653892825,9.087222793138518e-16,1.2994728594188083e-12
TMEM106A,7.29497797254729e-17,0.9605477943604269,1.1235607236422198,0.7975348650786289,9.24540325018293e-16,1.3230172051011765e-12
KLHL21,7.56058284836633e-17,0.8339545275170259,1.02360321000859,0.6443058450254631,9.561975630263018e-16,1.3711873053797175e-12
UGGT1,7.749849027175279e-17,0.680472736868573,0.831742967758172,0.529202505978974,9.79451302835198e-16,1.4055126195685086e-12
ALDOC,7.93282725784353e-17,1.1392017654133002,1.3903927023281597,0.888010828498443,1.00187851774547e-15,1.4386975514825025e-12
DMXL1,8.54937525660369e-17,0.729641264459255,0.898643115504708,0.560639413413802,1.07749457716306e-15,1.5505146965376452e-12
SPATA24,9.062699250976828e-17,0.850352127505198,1.04125688426915,0.659447370741244,1.1398135479591902e-15,1.6436111361571577e-12
COLGALT1,9.11562542595315e-17,0.6430371313493111,0.7832975667398291,0.5027766959587929,1.1456755559604002e-15,1.6532098272508633e-12
2510039O18RIK,9.254540905726031e-17,0.633221490086787,0.778327304001489,0.488115676172086,1.1623293204033698e-15,1.678403538662473e-12
TANC2,9.692086395774839e-17,0.9398245465544329,1.15093318548973,0.72871590761914,1.21644068424756e-15,1.7577567887377249e-12
TNFSF10,9.832045658436009e-17,0.8529839004080308,0.9787644894369302,0.7272033113791321,1.23315338908296e-15,1.7831398006139547e-12
EP400,9.873913668576299e-17,0.5948215209776719,0.7281528405024591,0.46149020145288505,1.23754870969799e-15,1.7907329829329976e-12
KAT2A,9.963050126777869e-17,0.7195595879531831,0.882973852926476,0.55614532297989,1.24785826725997e-15,1.8068987709924343e-12
CUEDC2,1.04767727574376e-16,0.662825795025994,0.8089166279007081,0.516734962151279,1.31039138433716e-15,1.900067507288883e-12
RELL1,1.0882427551385798e-16,0.736034214196853,0.898696638148226,0.573371790245479,1.3592541740491199e-15,1.9736370607193285e-12
F3,1.1081355073650301e-16,1.3841156147764297,1.6836474321081103,1.08458379744475,1.3831483524826e-15,2.0097145561572184e-12
AGMO,1.1107345005991699e-16,0.736760577991364,0.850181131269563,0.623340024713164,1.3854388516414402e-15,2.0144280902866544e-12
ACKR3,1.2121651066494199e-16,-0.826115541210117,-0.6522651848277329,-0.9999658975925011,1.5067735691702498e-15,2.198382637419388e-12
PRMT2,1.3159704292010501e-16,0.886974047635386,1.09035178800807,0.6835963072626979,1.63133559152359e-15,2.3866439703990246e-12
ACD,1.35032944193406e-16,0.6319961879482571,0.7723889547280359,0.491603421168477,1.6727851611281502e-15,2.4489574758916113e-12
TNIK,1.3592583850240701e-16,0.896061284634832,1.0496325225666099,0.742490046703057,1.68269693316017e-15,2.4651510070796535e-12
AK4,1.41008623120098e-16,0.763451550888746,0.956236299019156,0.570666802758337,1.7432395289066697e-15,2.5573323889060973e-12
APOL7A,1.4585589627455802e-16,1.02409302681733,1.22185878665095,0.826327266983715,1.79948471757509e-15,2.6452425348353843e-12
ARHGAP42,1.46486059788424e-16,0.7511310616766541,0.930325053914733,0.571937069438575,1.8060307140196196e-15,2.6566711803228577e-12
ZC2HC1A,1.49877554789012e-16,0.7699724608864771,0.9408525404079521,0.599092381365001,1.8465892212320103e-15,2.7181793336535218e-12
PIGS,1.54070557765321e-16,0.6641456463949761,0.8130256084036671,0.515265684386286,1.89640757130407e-15,2.7942236356318617e-12
MFSD6,1.5459237421316102e-16,0.784406908029864,0.9574497655522071,0.6113640505075211,1.9008049482914396e-15,2.803687298729888e-12
SPOUT1,1.5999543113561398e-16,0.70477293769797,0.8624465607486321,0.547099314647309,1.96590592078286e-15,2.9016771390754953e-12
CMAS,1.61458205770167e-16,0.753211990790098,0.9198947710210659,0.58652921055913,1.98253623550964e-15,2.9282060198477487e-12
CACFD1,1.63028295521794e-16,0.6898314938304398,0.843926223695153,0.535736763965727,2.0004608711659396e-15,2.9566811675832556e-12
BRI3BP,1.6500942486802098e-16,0.663266090373341,0.814919225493897,0.5116129552527849,2.02340157498745e-15,2.9926109294064285e-12
MAPK11,1.6891072504692e-16,0.8502590162853522,1.00959942929566,0.690918603275043,2.06565401851041e-15,3.063364909450941e-12
FUOM,1.7053204235016998e-16,0.696172641658299,0.856494986177308,0.535850297139289,2.0840762264573397e-15,3.0927691200626828e-12
SLC11A2,1.7106089627043998e-16,0.71469173970394,0.885734956488703,0.543648522919177,2.08795999400926e-15,3.1023604147606995e-12
TMEM2,1.71080092142576e-16,0.8347210111510609,1.02578774167151,0.6436542806306079,2.08795999400926e-15,3.102708551097758e-12
SH3BGRL,1.7129897859970899e-16,0.6537776625724139,0.79761992196495,0.509935403179878,2.08922547134117e-15,3.106678275884322e-12
ICAM1,1.8852150204180403e-16,0.8394647084185259,1.0398833632229,0.639046053614148,2.29310929646557e-15,3.4190259610301577e-12
CCDC85B,1.89536918200793e-16,-0.752473424163391,-0.602624843637006,-0.902322004689775,2.3039152469769302e-15,3.437441548489582e-12
BBIP1,1.9619213686863401e-16,0.631049817059283,0.779025613954698,0.48307402016386797,2.38321540137277e-15,3.5581405942495466e-12
CNEP1R1,1.9730213195798702e-16,0.6289054930196579,0.770337015032292,0.487473971007024,2.39509468888222e-15,3.5782714651900526e-12
LONP1,1.98911670751517e-16,0.6685154544508101,0.8168549770033442,0.5201759318982759,2.4130181008357897e-15,3.607462060749512e-12
SF3A3,1.99724386044584e-16,0.646610366072248,0.7901207780730529,0.503099954071442,2.42125766397365e-15,3.6222014653045753e-12
RNF5,2.0132089449850904e-16,0.610881383031479,0.745900617305723,0.475862148757235,2.43898179200064e-15,3.65115574262496e-12
RBP2,2.0208651784993202e-16,-0.7098869456889941,-0.542242640836458,-0.877531250541529,2.44662288900292e-15,3.665041087726367e-12
SP140,2.04332754975878e-16,0.74220632548863,0.854132928059301,0.630279722917959,2.4721673410557197e-15,3.705778844242523e-12
TDP2,2.0682903979873802e-16,0.784146639044745,0.9688499796895089,0.599443298399981,2.5007009771932802e-15,3.751051465789913e-12
CTSD,2.12172190150434e-16,0.617441759530188,0.753808337551817,0.48107518150855805,2.56359416426934e-15,3.847954840568271e-12
XRCC5,2.1483618746176497e-16,0.9425268277485809,1.15608708417594,0.7289665713212241,2.5940539918818696e-15,3.89626909580657e-12
STAU2,2.1572855554057302e-16,0.693739225183419,0.856756167893728,0.5307222824731099,2.6030958637949704e-15,3.912453083283833e-12
AGRN,2.17244683191351e-16,0.7573629021236071,0.92649310518418,0.5882326990630339,2.6196473233765503e-15,3.939949574358342e-12
CFAP45,2.1765996982466102e-16,0.5856758723676639,0.6712219490565029,0.500129795678825,2.6229111048106604e-15,3.947481212740052e-12
PAX9,2.18224940121509e-16,0.817381725732025,1.0053722260074,0.629391225456646,2.6279731168948804e-15,3.9577275140436876e-12
KIF13A,2.19173026245697e-16,-0.802566724540645,-0.627665770519456,-0.9774676785618341,2.63763902056534e-15,3.9749220039919604e-12
SEC22B,2.2134226434292598e-16,0.5919935197670461,0.7237474123291999,0.46023962720489203,2.66197831971042e-15,4.014263306123305e-12
BC017643,2.21928515196436e-16,0.660100955999147,0.822729190912205,0.49747272108608903,2.6672601402270104e-15,4.024895551602563e-12
BICD1,2.28629311830419e-16,0.812008497478942,0.99305378470062,0.630963210257263,2.7441569817051502e-15,4.146421199356479e-12
FABP2,2.3010934070536203e-16,-0.8128316054856091,-0.62939949531535,-0.9962637156558679,2.76009457872516e-15,4.173263003032446e-12
GM10320,2.34626532283869e-16,0.626703090343579,0.787954443568648,0.46545173711850896,2.81241691308675e-15,4.255186789500248e-12
RCOR2,2.4184741552196e-16,0.8045563095595392,0.98966156859277,0.619451050526308,2.89705728395394e-15,4.386144727906267e-12
WEE1,2.58226433980637e-16,0.751223114458088,0.924504728896777,0.5779415000193989,3.08917850044382e-15,4.683194606672833e-12
ZFP53,2.71467663311889e-16,0.6684082552218671,0.838937941777578,0.497878568666156,3.2454433367333005e-15,4.923337541824419e-12
CD99L2,2.74091261761435e-16,0.6898226045893822,0.8559582594212221,0.5236869497575429,3.2746502788572995e-15,4.970919123305385e-12
GFPT1,2.92292205673633e-16,0.9316620700693041,1.14163523396309,0.721688906175516,3.4898034510184303e-15,5.301011442097008e-12
ACTR1B,3.10771771978804e-16,0.610964726842159,0.749831615796539,0.472097837887778,3.700693930799471e-15,5.636156856607589e-12
LYRM9,3.1576739071252e-16,0.803871116015933,0.9905143182850529,0.617227913746813,3.75278990692154e-15,5.726757397962263e-12
OIT1,3.17132423987133e-16,1.3565534281690201,1.64381747095187,1.06928938538618,3.7665446243815605e-15,5.751513641430644e-12
FGFR3,3.2999099099711095e-16,1.27587823980237,1.5099322358790201,1.04182424372572,3.91669935387671e-15,5.984716612723604e-12
IL18BP,3.3624954693238906e-16,0.7582717559184828,0.875313974774068,0.641229537062899,3.988372650860571e-15,6.098221783165808e-12
NME4,3.4256164797544404e-16,-0.812575032252779,-0.633445442377119,-0.991704622128438,4.05793471435836e-15,6.212698047682653e-12
ARMC10,3.5384444072203205e-16,0.6486921988563771,0.794431277449913,0.502953120262842,4.1888529875553395e-15,6.417322776934773e-12
SIGMAR1,3.64138119014331e-16,0.6810465517579,0.832962424855793,0.5291306786600071,4.307898843081481e-15,6.604008926443907e-12
BMP2,3.64531130485179e-16,-1.11333261184064,-0.8752087055756541,-1.3514565181056397,4.30973701595776e-15,6.611136582479207e-12
OSCP1,3.7795067166432e-16,0.83162108763564,1.01335368810779,0.6498884871634921,4.465481030165539e-15,6.854513381304107e-12
SP110,3.8902423379733396e-16,0.84906344149601,0.985611758340452,0.7125151246515671,4.58734948254126e-15,7.055343504148449e-12
TMEM110,3.9079411287478297e-16,0.7781381825731851,0.95549723604393,0.6007791291024399,4.60522549129115e-15,7.087442031097064e-12
BAG2,3.91698473347065e-16,0.663580381410223,0.818372358686822,0.508788404133625,4.6128853978067394e-15,7.103843512622371e-12
LPPOS,3.98590765845285e-16,0.8827990371673891,1.08610136054734,0.6794967137874379,4.691007222173971e-15,7.228842129370089e-12
TECPR1,4.0977936669401203e-16,0.709959842971289,0.8836049184065979,0.5363147675359811,4.8195581026994805e-15,7.431758594362602e-12
CXXC5,4.1612250814369496e-16,0.96348654369628,1.1708549220923798,0.7561181653001751,4.8909901540466894e-15,7.546797807694052e-12
E2F1,4.1646780585731297e-16,1.1422536701505301,1.3971164059262202,0.8873909343748391,4.89187832061414e-15,7.553060127028228e-12
CPSF4,4.1723160390520605e-16,0.757602706313084,0.9365889447795219,0.578616467846647,4.89767790836558e-15,7.566912368424817e-12
ZFP512,4.1750470343770897e-16,0.7053044453176941,0.8722300623550621,0.538378828280325,4.897713649124381e-15,7.57186530154629e-12
KPNB1,4.197803631448741e-16,0.59487280801342,0.7295436928325351,0.46020192319430603,4.9212260284392005e-15,7.613136665995437e-12
NDE1,4.20892872106333e-16,0.762701540803282,0.942335342280582,0.5830677393259829,4.93108083237756e-15,7.633313128520456e-12
ERLEC1,4.3694967018270797e-16,0.65979173282755,0.8086470484225258,0.510936417232574,5.11589362068018e-15,7.924519218433592e-12
ENPP2,4.4284085530059407e-16,1.23025057814975,1.5052768375135401,0.9552243187859741,5.18152371079457e-15,8.031361751731575e-12
GLIS3,4.484950132204969e-16,0.8022488070938721,0.991446526797775,0.613051087389969,5.24429758850221e-15,8.133905559766933e-12
SLC37A3,4.52296366544311e-16,0.6257499018788729,0.776455210927417,0.47504459283032796,5.28533949977295e-15,8.202846903647624e-12
ZFAND3,4.54936012129917e-16,0.685191436436927,0.8396230859554341,0.53075978691842,5.312762083701329e-15,8.250719515988176e-12
KLF4,4.56536121827929e-16,-1.04034108563766,-0.8080641164766271,-1.2726180547986998,5.32801744238824e-15,8.27973910547132e-12
ACTR3B,4.64030472896236e-16,-0.6714545384598429,-0.5052888009056911,-0.837620276013994,5.4085197020862e-15,8.415656656446136e-12
NDEL1,4.8158873849648e-16,0.662872527193035,0.81140692792684,0.5143381264592299,5.60956542156209e-15,8.734093361372161e-12
PQLC1,4.94087733897401e-16,0.6694090914006441,0.8217375302392751,0.517080652562014,5.751460296510429e-15,8.960775141963266e-12
BIRC3,4.99379016202787e-16,0.834808738598912,1.0228385935133102,0.646778883684514,5.80932510446039e-15,9.056737837853744e-12
FAM210B,5.081273691989741e-16,0.684859910879365,0.8404408183365161,0.529279003422214,5.9073063896106396e-15,9.215397967792595e-12
WNT6,5.19864811355789e-16,-0.664822108327465,-0.49439214691919603,-0.8352520697357341,6.03988995435528e-15,9.428268218748589e-12
CASC4,5.210530832990629e-16,0.70037309172821,0.871642654998063,0.5291035284583561,6.04981992235071e-15,9.449818718711805e-12
DNAJB9,5.28695529587874e-16,0.8523278160313991,1.04992603147475,0.654729600588046,6.13462707908233e-15,9.588422124605684e-12
DNAJA4,5.30211276004116e-16,0.69040110327591,0.863010154037315,0.517792052514504,6.14828113913724e-15,9.615911701610647e-12
CTSO,5.42619122635967e-16,0.815463708698745,1.00198287803328,0.6289445393642089,6.2841254202591896e-15,9.840940408125898e-12
USB1,5.635792330499309e-16,0.696200066163075,0.869440407063271,0.52295972526288,6.522701321374311e-15,1.0221072970593547e-11
HMGCS1,5.69207063281967e-16,0.7854567656814091,0.9614451733862591,0.6094683579765601,6.57943868685899e-15,1.0323139299681754e-11
TNIP1,5.93589375097926e-16,0.818849506763452,1.01066547095367,0.627033542573229,6.8525378146250705e-15,1.0765336906775986e-11
