primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr,Bonferroni.Padj
RACGAP1,6.93324881980119e-14,1.61694655883161,1.9401628740892198,1.29373024357401,5.35982099726831e-13,1.257414005959144e-09
ZFP704,6.99853807587054e-14,1.15631329845269,1.38768244155283,0.9249441553525601,5.40568511686491e-13,1.2692548654398812e-09
ITGB3BP,7.07511795038757e-14,1.07388400537545,1.32816959300615,0.8195984177447471,5.46018464460549e-13,1.2831433914822896e-09
CIDEA,7.092659407809211e-14,-0.990452170719495,-0.697040885233171,-1.28386345620582,5.471393918333811e-13,1.2863247102002785e-09
PIGN,7.15239652078582e-14,0.653807542333878,0.84595619735391,0.461658887313847,5.51513024238825e-13,1.2971586330097163e-09
FIZ1,7.17860365122826e-14,0.734031732265035,0.928026198986287,0.540037265543784,5.532985797648771e-13,1.3019115581867573e-09
CRAT,7.23610424383926e-14,0.8337782199595369,1.03820010772698,0.62935633219209,5.57493570799783e-13,1.312339865662688e-09
GPRC5C,7.284083124012511e-14,0.882938777093381,0.9987498457784749,0.767127708408287,5.60951726272148e-13,1.321041315370909e-09
DIAPH3,7.341546625813259e-14,1.3770692697163502,1.6252208804589598,1.12891765897374,5.651370526559821e-13,1.3314628960574928e-09
PBK,7.48393728316278e-14,1.6490517961919902,1.9692859939232001,1.3288175984607802,5.74634574798646e-13,1.357286865674402e-09
SARNP,7.532535885411689e-14,0.664807623150308,0.8261102377314329,0.503505008569182,5.781213322802641e-13,1.3661007081782639e-09
TRPV4,7.54876446840036e-14,1.07340350381976,1.31006326643393,0.836743741205579,5.79121795257652e-13,1.3690439239890894e-09
PCSK9,7.62305609168476e-14,1.24634889738922,1.4868773314638102,1.00582046331463,5.845739758088571e-13,1.382517452787948e-09
ARG2,7.79752907093226e-14,1.07290996169341,1.2230042779073702,0.9228156454794499,5.974481927774711e-13,1.4141598723042746e-09
DENND6A,8.10304654028965e-14,0.7973026355692321,0.9993667044600841,0.59523856667838,6.20332849534374e-13,1.469568520546931e-09
ATP10B,8.2570163247056e-14,0.992536580499927,1.2783681443211599,0.7067050166786909,6.31853367362282e-13,1.4974924806486077e-09
SLC25A10,8.2732847623254e-14,0.8521487143341991,1.07044125069769,0.633856177970709,6.32831262967244e-13,1.5004429244953346e-09
HOOK2,8.28102648117924e-14,0.683644800043954,0.853199820403595,0.514089779684314,6.331563923383929e-13,1.501846962626667e-09
TMEM106C,8.324320709882561e-14,0.75413575464556,0.9424494698732621,0.565822039417857,6.36198400313654e-13,1.5096988039443013e-09
1810037I17RIK,8.62803971238743e-14,-0.894356334088815,-0.6767519357261831,-1.11196073245145,6.58577980740145e-13,1.5647812822385842e-09
ZCCHC8,8.63233514109655e-14,0.7747528056620819,0.9690507023261851,0.580454908997979,6.586286500585899e-13,1.5655603011892703e-09
CDKN2D,8.64456999115788e-14,0.81843271320229,1.0654232899452099,0.571442136459372,6.592847828412081e-13,1.567779213596393e-09
ACTB,8.86718997478506e-14,0.713776054631659,0.8875679933184009,0.5399841159449179,6.759788036263221e-13,1.6081535738270184e-09
2310033P09RIK,8.98507220062202e-14,0.7575538780837711,0.942871908750446,0.5722358474170961,6.84677602649079e-13,1.6295326943048095e-09
MVP,9.085373948622741e-14,0.7769010654390242,0.968084673010266,0.585717457867782,6.92029995515422e-13,1.6477234193222203e-09
CDS2,9.11709498852621e-14,0.724281364685793,0.9243477451866099,0.524214984184976,6.94154637749418e-13,1.6534763471191134e-09
CTXN1,9.24438858803285e-14,0.9474988744713001,1.1837579338043702,0.7112398151382281,7.0355111805524e-13,1.6765623143256378e-09
ANP32E,9.27049435163565e-14,0.868993558073159,1.0833388148958,0.654648301250516,7.05241969636175e-13,1.6812968556126415e-09
CASP7,9.4110438829183e-14,0.7588717380011619,0.9676601409916891,0.550083335010635,7.156339281367141e-13,1.706786918606063e-09
PMEPA1,9.464048150358131e-14,0.8347169373909541,1.03804583112088,0.631388043661027,7.19362855217498e-13,1.7163997725489506e-09
MAN1A,9.662716133242751e-14,0.852156936107847,1.07256511013973,0.6317487620759621,7.33848491593344e-13,1.7524301979249053e-09
SAAL1,9.842077091259461e-14,0.7575944343804359,0.958423045234433,0.556765823526439,7.468448122472031e-13,1.784959101270816e-09
CEP57L1,9.85872182651476e-14,0.850587805748505,1.0269779392770402,0.674197672219965,7.47794977188087e-13,1.787977790456717e-09
GEMIN2,9.92417600543134e-14,0.6756918148080191,0.871774857731428,0.47960877188461104,7.524450503114659e-13,1.799848560345028e-09
SMARCA4,9.958119064138021e-14,0.5906119893381279,0.7346676901963191,0.44655628847993606,7.54387833530523e-13,1.8060044734720714e-09
MGARP,9.9889218248214e-14,-1.09437918487947,-0.8121595938635121,-1.37659877589543,7.564053704173729e-13,1.8115908621496092e-09
CYC1,1.01011983631676e-13,0.656673959507879,0.816871434653837,0.49647648436192104,7.645882033155551e-13,1.8319533351440758e-09
UNK,1.0188729937288401e-13,0.808807190141634,1.0069746521483398,0.6106397281349261,7.70891973895131e-13,1.8478280614266244e-09
GABPB2,1.01953202948157e-13,0.7827125314622321,0.9750215022674741,0.59040356065699,7.71068927718003e-13,1.8490232886677754e-09
STXBP6,1.0295167596933802e-13,1.08382507493322,1.26419059580462,0.9034595540618131,7.782957879866271e-13,1.8671315953799142e-09
CLMN,1.0352637129316899e-13,1.47897834465431,1.8833769952314299,1.0745796940771901,7.823142790720501e-13,1.8775542697729126e-09
PEX5,1.0506724839155302e-13,0.6667868605275861,0.85181956026474,0.48175416079043204,7.936274955556841e-13,1.9054996168292054e-09
CDCA3,1.0530706473037199e-13,1.79284994140733,2.19734587700886,1.3883540058057902,7.95107795982525e-13,1.9098489259500265e-09
MEN1,1.06191752417366e-13,0.744546253718673,0.9479616512538481,0.541130856183498,8.014538584441709e-13,1.92589362184135e-09
NUDCD3,1.0739013495169502e-13,0.634328453110466,0.7972801628737791,0.4713767433471529,8.100570543628179e-13,1.9476274874839408e-09
ADAMTS1,1.08564059704444e-13,1.23759990780341,1.4958613050298202,0.979338510577007,8.183365697422259e-13,1.9689177867997963e-09
CCDC64B,1.1285602989336501e-13,-0.828390657473692,-0.6232595737205079,-1.03352174122688,8.49640878524897e-13,2.0467569581460676e-09
MYL12B,1.12857569274728e-13,0.663200600411084,0.8253155653555458,0.501085635466622,8.49640878524897e-13,2.046784876366467e-09
GSTA3,1.1403031008557303e-13,1.93631672969449,2.3552561960532903,1.5173772633356801,8.581135700049581e-13,2.0680537037119524e-09
ALOX12,1.15603726984814e-13,1.46366873695853,1.8147719687906598,1.1125655051263899,8.69593194772535e-13,2.096589192596587e-09
ARFGAP1,1.1958480697996799e-13,0.6679325484394689,0.8513816771657421,0.48448341971319603,8.987940569368871e-13,2.1687900593886992e-09
ZBTB12,1.2198798906366698e-13,0.9303267138388599,1.118945681922,0.741707745755723,9.16476458019329e-13,2.2123741696586644e-09
PACS1,1.22317436147126e-13,0.983427360096419,1.1943343069173,0.772520413275537,9.18571023587691e-13,2.2183490219642773e-09
IFT80,1.2438694892887198e-13,0.8763676255788561,1.0341599607512701,0.7185752904064392,9.337258715952092e-13,2.255881705774022e-09
LIMS1,1.2667028019504502e-13,0.6450170771477529,0.809830726676417,0.48020342761908896,9.500794878483598e-13,2.2972922016173365e-09
INPPL1,1.27376541855592e-13,0.8444106933087958,1.06176082679409,0.6270605598235041,9.54981795408437e-13,2.3101009630930163e-09
SLC25A39,1.31031783068959e-13,0.610482086077496,0.760073887366506,0.460890284788486,9.81574728516584e-13,2.3763924177386403e-09
PLCH1,1.3259110664521303e-13,0.9622135275682059,1.14743646602276,0.776990589113653,9.92845710205441e-13,2.4046723101175836e-09
RIPK3,1.3492418978377601e-13,0.9858650002923021,1.21403631418569,0.7576936863989151,1.00948230442185e-12,2.446985105918562e-09
ZMYND19,1.34869223646356e-13,0.9449356373437409,1.18701789083822,0.702853383849265,1.00948230442185e-12,2.4459882400503126e-09
S100PBP,1.3652427303242997e-13,0.7980163788223331,0.9898703669875408,0.606162390657125,1.0210326662747e-12,2.47600421571615e-09
HACD2,1.37377161505032e-13,0.6448753068575911,0.806077559795718,0.483673053919465,1.02698771684058e-12,2.4914722010552605e-09
PRPSAP1,1.3776179206848498e-13,0.7527741780123441,0.940884278233297,0.564664077791391,1.02943875605853e-12,2.498447860954044e-09
IPO9,1.38489423223131e-13,0.9174920426489269,1.1429057178126698,0.6920783674851839,1.03444982684296e-12,2.5116441795747037e-09
CCNE1,1.3995361555754597e-13,1.02057392247678,1.27407239044931,0.7670754545042479,1.04495626667421e-12,2.5381987717516537e-09
ZFP664,1.41978499424919e-13,0.6977189111127571,0.875094512592706,0.520343309632808,1.05963871011125e-12,2.5749220655703307e-09
GSG2,1.4444902859947502e-13,1.13027092089349,1.34464955698982,0.915892284797164,1.0763054982251801e-12,2.619727582680079e-09
ECI1,1.44930754184441e-13,0.6736778631755219,0.839872117243865,0.5074836091071789,1.07945139954374e-12,2.628464157889022e-09
SMAD3,1.4702347215640302e-13,0.8848662271288431,1.10608565413909,0.66364680011859,1.0945885431151601e-12,2.6664176910285253e-09
ANXA7,1.4711524435857e-13,-0.692863897126563,-0.522702819342358,-0.863024974910769,1.0948223519437901e-12,2.6680820716870254e-09
MARCH2,1.5109912456749698e-13,0.7133171537909859,0.888395738609357,0.538238568972614,1.12380750050105e-12,2.7403337231561252e-09
DTNBP1,1.53419877449926e-13,0.674366614141268,0.839898588951553,0.508834639330982,1.14033725304584e-12,2.782422897431858e-09
ZFP408,1.53999290600591e-13,0.664757601432786,0.8569012315348241,0.47261397133074895,1.14417498333975e-12,2.7929311343323184e-09
ESYT1,1.55103395883059e-13,1.06876867582673,1.2890797333229098,0.8484576183305471,1.15096366110277e-12,2.812955187735158e-09
FABP6,1.5505897135701097e-13,-1.27537383486652,-0.981263370209851,-1.56948429952319,1.15096366110277e-12,2.812149504530751e-09
NCLN,1.56359448005926e-13,0.804518949478195,1.00536904147574,0.603668857480651,1.15980979510653e-12,2.835734949035474e-09
SAE1,1.5719124750463e-13,0.6273482832516191,0.7821616966067779,0.472534869896459,1.16455084344116e-12,2.8508204647439696e-09
ELK4,1.5840529692525899e-13,0.7583955868342499,0.9510351345363341,0.565756039132166,1.1730659310071397e-12,2.872838465036497e-09
CYP20A1,1.58936808874864e-13,0.884084538787761,1.10200590388996,0.666163173685563,1.1765216186753201e-12,2.8824779657545336e-09
WDR60,1.60911753726198e-13,0.595463676256224,0.7788092281717521,0.41211812434069606,1.19065506551544e-12,2.918295565578327e-09
GPS2,1.60981792650181e-13,0.706359402406648,0.890993615802238,0.521725189011058,1.19068751692646e-12,2.9195657915036826e-09
GSTM2,1.6118045876942802e-13,1.06950462161117,1.3470708002662,0.7919384429561429,1.19167093364955e-12,2.9231688002423465e-09
WDR76,1.61457480015543e-13,0.9455676007928879,1.15514530962242,0.735989891963353,1.1932326232933502e-12,2.928192857561888e-09
ZFYVE27,1.63738102206954e-13,0.642980768239986,0.826546500781571,0.45941503569840203,1.20959438762742e-12,2.969554221625318e-09
RNF157,1.68591726478611e-13,0.900578466685805,1.0214491312711,0.77970780210051,1.2444361218624699e-12,3.057579551416089e-09
SVIL,1.6858051651539598e-13,0.72344574286348,0.917192406337948,0.529699079389011,1.2444361218624699e-12,3.0573762475232216e-09
MLLT10,1.69480617451726e-13,0.6394531875195489,0.7968640705234821,0.48204230451561697,1.2504883962996299e-12,3.0737004781045027e-09
PGLYRP4,1.7208072603899403e-13,-1.35185198264056,-1.0204945244155699,-1.6832094408655398,1.26915658700415e-12,3.1208560474431958e-09
SERPINB6B,1.7650493026358e-13,1.26539243463523,1.44850043760374,1.08228443166672,1.30125748587816e-12,3.201093415260287e-09
KCNK6,1.7765459218747698e-13,-0.806214690532869,-0.610667233234193,-1.0017621478315502,1.30920100931007e-12,3.2219436839120825e-09
AKAP10,1.7823126511188103e-13,0.6633194902126099,0.8543494332280991,0.472289547197121,1.3129172315471497e-12,3.2324022240690744e-09
NUP88,1.7909445953547601e-13,0.692127502963547,0.8685793550820551,0.515675650845038,1.31874020224742e-12,3.248057118135393e-09
KRT17,1.80594504411937e-13,1.75914263916367,2.19207438086078,1.32621089746655,1.32924591396708e-12,3.2752619320148894e-09
PSAP,1.8267170328179997e-13,0.7265950353258329,0.905738113184021,0.547451957467646,1.34398945668102e-12,3.3129340107187243e-09
MAML2,1.85127368349007e-13,0.8568694589306529,1.0642145211229999,0.649524396738304,1.36095255467272e-12,3.357469952377591e-09
PDXK,1.8662523869076396e-13,1.06216360375564,1.3265371184360502,0.797790089075235,1.37140815595449e-12,3.3846353288956954e-09
YWHAG,1.89607124185701e-13,0.654972589770774,0.8178025766779708,0.492142602863576,1.39219222843396e-12,3.4387148042318737e-09
PSPC1,1.91039458848779e-13,0.658170433032673,0.856250478238602,0.460090387826743,1.4015742822336e-12,3.464691625681456e-09
TMEM30B,1.9122913400145302e-13,0.81277949608097,1.0274564586582,0.59810253350374,1.4023985338658998e-12,3.468131574250352e-09
SPIDR,1.9385859605462602e-13,0.950923820993881,1.14664331557736,0.755204326410405,1.42110731529777e-12,3.5158194980466976e-09
TJAP1,1.97853898743473e-13,0.857462468784695,1.0603823724111099,0.654542565158276,1.44980941721682e-12,3.5882783076116265e-09
POU2F1,1.98527681042066e-13,0.751894186890617,0.9503579940389921,0.553430379742241,1.45415913706741e-12,3.6004980233789087e-09
GM8186,1.9979597583248604e-13,0.741296251039415,0.93207918373786,0.5505133183409691,1.46285822272829e-12,3.623499817697967e-09
PLXDC2,2.0094892774859801e-13,-0.985350746236376,-0.766769544323142,-1.2039319481496102,1.47038539774207e-12,3.6444097536485735e-09
FARP1,2.0228413672702303e-13,0.980650780809672,1.18669284660504,0.774608715014301,1.4782498695303601e-12,3.6686251036812896e-09
MSANTD4,2.0222756055015197e-13,0.689177666322144,0.8729049259936379,0.505450406650649,1.4782498695303601e-12,3.667599038137556e-09
TULP3,2.03094078106896e-13,0.933077097047624,1.15185373489947,0.7143004591957758,1.48341288785609e-12,3.683314200546666e-09
MKL2,2.0626337317057895e-13,0.857426191795975,1.07366864217808,0.64118374141387,1.50595512714236e-12,3.74079253582162e-09
ASXL1,2.0697611066034696e-13,0.754348311976,0.9481816718614859,0.560514952090514,1.51055080198634e-12,3.753718742936053e-09
RRAS2,2.09013091517396e-13,0.8081618018252209,1.01019141853815,0.606132185112288,1.52480347053881e-12,3.790661427759494e-09
TXNDC16,2.1096867619006602e-13,0.990622712374322,1.13751564638198,0.843729778366659,1.5384511103269198e-12,3.826127911383038e-09
KLHDC3,2.12600143533645e-13,0.6506892655990401,0.8177485701241751,0.483629961073906,1.5491025323930101e-12,3.855716203126186e-09
MAPK8IP1,2.16979140770511e-13,0.823591135316073,0.956657142553446,0.6905251280786989,1.57974054476675e-12,3.935133697013988e-09
ETAA1,2.1950902147055998e-13,0.844958021472197,1.05975358782324,0.630162455121158,1.5975183039286e-12,3.981015613390076e-09
GLE1,2.2479814018708698e-13,0.703605018251546,0.9117441553254771,0.49546588117761403,1.6353546211123201e-12,4.076939070433009e-09
E130308A19RIK,2.28335798215887e-13,0.816366703968532,1.02646348742657,0.606269920510495,1.65975873204142e-12,4.1410980364433265e-09
NPEPPS,2.30381443483261e-13,0.6456709992950179,0.8055314076093729,0.4858105909806629,1.67261723739489e-12,4.178197859012422e-09
TOMM70A,2.31759806461598e-13,0.692511166891955,0.8648072209267719,0.520215112857138,1.68127833999502e-12,4.203195849987541e-09
DMRTA2,2.3222561426713103e-13,0.844107768752032,0.9650779415081109,0.7231375959959542,1.68398390257844e-12,4.211643740348688e-09
SMC5,2.3729797135642303e-13,0.7368269882517421,0.9347027312723909,0.5389512452310921,1.7200783407354498e-12,4.303636008520088e-09
CENPU,2.3932059183020303e-13,1.1595986635979298,1.354101746826,0.965095580369862,1.7340464456382601e-12,4.340318253432562e-09
EPS8,2.39595460643768e-13,0.8656314669978249,1.0830824392979699,0.648180494697684,1.73534475808122e-12,4.345303274235376e-09
KIT,2.43406116506797e-13,0.9129476121409209,1.03721155347122,0.7886836708106221,1.7621272923923898e-12,4.41441332896727e-09
NCMAP,2.43487593445927e-13,0.879981290963782,1.0014566411675698,0.758505940759991,1.7621272923923898e-12,4.415890994735332e-09
ALDH18A1,2.45128560777876e-13,1.05284626762592,1.28197750142513,0.8237150338267221,1.7732954041753304e-12,4.445651578267559e-09
NIPAL4,2.49215525183314e-13,-0.8089245365299269,-0.5804453727196479,-1.03740370034021,1.8021422506876398e-12,4.519772764724583e-09
RAF1,2.53782947350794e-13,0.668184424963838,0.837719167582206,0.498649682345469,1.8329779104556002e-12,4.602607533154e-09
TAF13,2.54015810542343e-13,-0.710578887168413,-0.534347690190684,-0.8868100841461422,1.83392943471176e-12,4.606830739995933e-09
P4HB,2.55604727126963e-13,0.753605157320952,0.9405568802453871,0.566653434396517,1.8446666658076398e-12,4.635647331174601e-09
GCN1L1,2.57279273389832e-13,0.74200445574139,0.930915155983897,0.553093755498883,1.85527511021789e-12,4.6660169021979924e-09
MAP4K2,2.58696494403265e-13,0.8384826698804619,1.0136799751829,0.663285364578027,1.86401256356679e-12,4.691719622497614e-09
ST6GAL1,2.5867658621148e-13,1.01985316954462,1.16421660558854,0.8754897335006879,1.86401256356679e-12,4.691358567531401e-09
HSD17B11,2.65378506530945e-13,0.9924915632046899,1.2273726642932201,0.757610462116162,1.91064096643319e-12,4.812904594445219e-09
GCNT1,2.6833024512847e-13,1.1560669498687701,1.38795138703421,0.92418251270332,1.9311259228769502e-12,4.866437325649932e-09
TCF3,2.6967216501571896e-13,0.762889405213039,0.9673122842594271,0.558466526166651,1.94001363931974e-12,4.890774384725079e-09
LANCL1,2.70667874095783e-13,1.0063908259017902,1.2561404615345,0.756641190269092,1.9464046647903e-12,4.908832564601121e-09
LYNX1,2.7194580203116003e-13,-0.809850161229773,-0.601524191950661,-1.01817613050889,1.9548192887979097e-12,4.9320090656371186e-09
TTBK2,2.7455556853981197e-13,0.960319968531125,1.13563356898413,0.785006368078118,1.9727970645951e-12,4.97933979103803e-09
TEX30,2.7763329866365e-13,0.7818179397171949,0.998259256752563,0.565376622681828,1.99412178398572e-12,5.0351575045639565e-09
MPP7,2.84294758048195e-13,-0.7994878915882521,-0.6099125158417671,-0.989063267334737,2.03954498890905e-12,5.155969731962065e-09
E2F6,2.85625363655204e-13,0.8553379537760329,1.03090204777542,0.6797738597766488,2.04828058333364e-12,5.18010159525078e-09
MSL2,2.87085702129061e-13,0.665823326122381,0.8647848580055121,0.466861794239251,2.05793924656626e-12,5.2065862938126505e-09
CEP70,2.8844471403244804e-13,0.819209329734428,1.02027044288589,0.618148216582968,2.0668642171839098e-12,5.231233333692477e-09
ANKRD9,2.88994847623829e-13,-0.8102674207969741,-0.6105812859497262,-1.00995355564422,2.06998837144777e-12,5.241210556505763e-09
MMS19,2.9040053440285495e-13,0.674117159692493,0.85923938963764,0.48899492974734604,2.07923572519944e-12,5.266704091930177e-09
CEP68,2.9175296410990197e-13,0.946487693025143,1.15612489737364,0.73685048867665,2.08727091009751e-12,5.291231757097182e-09
DOK1,2.91749246573342e-13,0.831067842082577,1.04513359044204,0.6170020937231191,2.08727091009751e-12,5.29116433585413e-09
NUDT16L1,2.9916016594027396e-13,0.7503978472029641,0.9410408992613392,0.559754795144589,2.13941986178739e-12,5.425568769492809e-09
HOPX,3.02108070454052e-13,-1.18970482952783,-0.90839165229441,-1.47101800676126,2.15879904088049e-12,5.479031965754687e-09
PIGS,3.08076909616815e-13,0.6779788017418531,0.85435821916962,0.501599384314085,2.20058402237517e-12,5.587282832810556e-09
PNKD,3.1106369822558006e-13,0.626463524097842,0.785794295415948,0.467132752779736,2.22104379173981e-12,5.64145123101912e-09
THOC3,3.1168842835205796e-13,0.7245100299055991,0.907452733789381,0.541567326021818,2.22462862518415e-12,5.6527813365929235e-09
CKAP5,3.13811760832667e-13,0.810867652916169,1.02736251747236,0.594372788359974,2.23774376613882e-12,5.691290094461248e-09
FUK,3.1389612599565196e-13,0.862983560548792,1.00932507519934,0.716642045898246,2.23774376613882e-12,5.692820141057144e-09
OSBPL7,3.13760557380718e-13,0.633853224757034,0.8039226210511421,0.46378382846292493,2.23774376613882e-12,5.690361468656702e-09
CBR1,3.21862509314166e-13,0.937764547340381,1.1789667423210202,0.696562352359743,2.29363397600068e-12,5.837298468921715e-09
MPC2,3.24010387400303e-13,0.5909004656951279,0.7381380869195371,0.44366284447072,2.3071269673702003e-12,5.8762523858918955e-09
NPAT,3.31254509201861e-13,0.64863652138444,0.8442489524224129,0.45302409034646707,2.3577832727177998e-12,6.007631778884952e-09
CTSH,3.3142544781417304e-13,0.961533785689454,1.20428109336166,0.718786478017247,2.35807450826122e-12,6.010731921557842e-09
REM2,3.36041341641287e-13,0.8382375857735029,0.9746980134687411,0.7017771580782659,2.38997873412015e-12,6.094445772006381e-09
RP23-68E4.2,3.36355148111731e-13,-0.620873475299718,-0.387708768410007,-0.85403818218943,2.3912728209150697e-12,6.100136966154353e-09
FLT1,3.4124012717321697e-13,1.19957128705381,1.4726637613154,0.9264788127922121,2.42505131129054e-12,6.188730946413463e-09
GALNT18,3.41746322646833e-13,0.9731788509341441,1.20627133712582,0.7400863647424641,2.4276973394136205e-12,6.197911307522963e-09
TUBA1B,3.5264811549285703e-13,1.01323038829951,1.26604231068538,0.7604184659136359,2.50220118254243e-12,6.3956262225784554e-09
RAD21,3.5338587142843996e-13,0.7457483388919259,0.9411974094781721,0.5502992683056801,2.50645528518819e-12,6.409006164226187e-09
SLC38A2,3.53845227281074e-13,0.7621644105385809,0.957415947194425,0.5669128738827359,2.5087322290733197e-12,6.417337041969558e-09
ENOX2,3.5420001291906104e-13,0.597596439261653,0.7821322637175759,0.41306061480572903,2.5092857165234704e-12,6.423771434300091e-09
SAMD14,3.5418554878240704e-13,0.871441521869348,0.9994166305230691,0.743466413215628,2.5092857165234704e-12,6.423509112717734e-09
CUL4A,3.5530195546757204e-13,0.6282779704882161,0.797306648271104,0.45924929270532794,2.5160604993148997e-12,6.443756264359887e-09
OSTC,3.554337780792221e-13,0.5892553238151371,0.736339089772747,0.44217155785752704,2.5160604993148997e-12,6.446146999244772e-09
BUB1B,3.56697928523305e-13,1.2887810609625,1.51370257106442,1.06385955086059,2.52402404670256e-12,6.469073631698659e-09
SSH2,3.5755866349450705e-13,0.854901642292462,1.0698490132779201,0.6399542713070029,2.52912789435896e-12,6.4846839211363796e-09
RHBG,3.5909766543287e-13,-0.8309803425659851,-0.557132546993625,-1.10482813813835,2.5380340063486097e-12,6.512595260290531e-09
MPZL2,3.6450752165760297e-13,-0.940377101144212,-0.7058783218303001,-1.17487588045812,2.57526623014503e-12,6.610708412782287e-09
POMK,3.66873240566075e-13,0.6524981355676229,0.81985966934089,0.485136601794356,2.5909708297921896e-12,6.653613090906336e-09
IP6K2,3.71686501703859e-13,0.620965074673232,0.808617613773687,0.433312535572776,2.6219005814473703e-12,6.7409063949011865e-09
RGS16,3.72595163643349e-13,1.16526772877189,1.32608256869209,1.00445288885169,2.62728844783661e-12,6.757385887835777e-09
ANKLE2,3.73339360992536e-13,0.5997072317009399,0.7870984618634441,0.41231600153843606,2.6315128841665898e-12,6.7708826509606335e-09
CDK19,3.76093984868546e-13,0.7692833555272941,0.9876492664563471,0.55091744459824,2.64989918786944e-12,6.820840509575951e-09
DHRS1,3.84303397011135e-13,-0.9158989665352121,-0.6809084517531752,-1.1508894813172499,2.70563913361566e-12,6.969726408193945e-09
MPHOSPH8,3.8856407160050396e-13,0.743083512197005,0.938195186076139,0.547971838317871,2.73457431220285e-12,7.04699800254674e-09
DCAF5,3.89516815288444e-13,0.6651141589530539,0.8550995821977379,0.47512873570837105,2.73915353318e-12,7.06427696207122e-09
TNNI1,4.00885196236062e-13,-0.8743441803519009,-0.6446912334394129,-1.1039971272643898,2.81582258673014e-12,7.2704539189372205e-09
IPO13,4.03852186595489e-13,0.7877698948219558,0.994892409617011,0.580647380026902,2.83446720437144e-12,7.324263256095789e-09
BET1,4.0482351382836603e-13,0.6439984132051031,0.8127077632478471,0.47528906316235997,2.8401853952770802e-12,7.3418792467912465e-09
PLA2G16,4.05235410143011e-13,0.9786655591523281,1.22689289346359,0.7304382248410649,2.8419757920934502e-12,7.349349398353648e-09
LRWD1,4.1174361148558903e-13,0.642165723471781,0.842082591320826,0.442248855622737,2.88650256586882e-12,7.467382137902643e-09
MKI67,4.143003044800421e-13,1.7149231061284098,2.1137199844074197,1.31612622784939,2.90330383386787e-12,7.513750322050043e-09
CD109,4.30439617235867e-13,-0.636667046881876,-0.407626281420488,-0.865707812343265,3.01523866287744e-12,7.806452898189685e-09
PEX26,4.52121299201311e-13,0.603006076496254,0.7936424705958921,0.41236968239661603,3.16467459757429e-12,8.199671882314976e-09
PLCB4,4.58848626579847e-13,1.1963977652391202,1.364892588401,1.02790294207724,3.20928603611728e-12,8.321678691652107e-09
USP48,4.693105610082639e-13,0.6002658287313231,0.781223904820513,0.419307752642134,3.2811936524463703e-12,8.511416334445875e-09
MYBL2,4.73348374626263e-13,1.26986379316316,1.5029097731976002,1.03681781312871,3.3078560259314705e-12,8.584646122221905e-09
MORN2,4.831964717711971e-13,0.800905949831462,1.0160261498256802,0.585785749837239,3.37437474472177e-12,8.76325121204243e-09
4931406C07RIK,4.96674860108728e-13,0.8963305313532559,1.1287483708331498,0.6639126918733579,3.4658311900469003e-12,9.007695262931892e-09
GON4L,4.97821994252557e-13,0.6442025789162049,0.811643660598837,0.47676149723357203,3.4724998799093795e-12,9.028499687764373e-09
LRBA,5.214330458766271e-13,0.75002165148753,0.9485613965423789,0.551481906432681,3.63160895546026e-12,9.456709720018509e-09
BTRC,5.364950589336971e-13,0.6482089830624079,0.84204175905186,0.45437620707295595,3.73364328043804e-12,9.72987438882153e-09
KCTD14,5.442940129341621e-13,1.2990531974751,1.6401259594080702,0.95798043554213,3.78501388749001e-12,9.871316218573963e-09
SPOUT1,5.51909638734282e-13,0.7118008668126551,0.9026912772290542,0.520910456396255,3.83503188049231e-12,1.0009433208084939e-08
ZFP386,5.55030002785746e-13,0.7571233681004991,0.9633119567871501,0.550934779413848,3.8552371239074305e-12,1.006602413052229e-08
CIC,5.59815934013902e-13,0.7155031149213129,0.9041856100113259,0.526820619831301,3.8869914928316e-12,1.0152821779276127e-08
AGFG2,5.61041943113996e-13,0.7350518321522321,0.9347563837653381,0.5353472805391261,3.8940132722217505e-12,1.017505668031543e-08
LRRC8D,5.65770483079575e-13,0.974214734633287,1.1602069246051798,0.788222544661395,3.92533032943044e-12,1.0260813481131172e-08
CENPE,5.772726450234201e-13,1.66774708377819,2.0267821890999,1.3087119784564798,4.00360102873604e-12,1.0469416690144747e-08
MTHFD1,5.82881429619094e-13,1.02755792741146,1.27342985398667,0.7816860008362528,4.04095474295561e-12,1.0571137607571889e-08
GPBP1,5.88238378342433e-13,0.604238569829974,0.7564593131432529,0.4520178265166961,4.07653466932303e-12,1.0668291229618365e-08
NCAPG2,5.88896187383566e-13,1.15541442488145,1.3958508670214298,0.914977982741476,4.07953447455628e-12,1.0680221254388353e-08
NAA40,5.89676971100074e-13,0.7875620409624841,0.995413910780382,0.579710171144586,4.0830156231052996e-12,1.0694381547870941e-08
SKP2,6.00550549815261e-13,0.8882174051212679,1.08752903174689,0.6889057784956459,4.155507352708729e-12,1.0891584771449572e-08
COQ9,6.109338585816421e-13,0.653585456985621,0.8224109911424079,0.48475992282883296,4.225742356688279e-12,1.1079896459236661e-08
KLHDC7A,6.163448818171719e-13,0.8858420836007801,1.08677999481367,0.684904172387888,4.261544329636379e-12,1.117803077663623e-08
BTBD19,6.250553684652911e-13,-0.9143134655428541,-0.686293823272877,-1.14233310781283,4.32012353753297e-12,1.1336004162486518e-08
